IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
745,0.40017,0.1764,0.4589,0.2813,0.1628,0.4046,1.99263,2.0,0,0.0,2200000000.0,99.0,0.0,5.20607,26.0,0.5,0.0740485,,1000000000.0,131529000.0,10,16380,,,,27.316,25.927,25.12,24.762,24.604,24.53,24.456,24.366,25.051,24.821,,27.115,,29.764,29.114,27.395,25.833,25.136,24.796,24.599,24.535,24.497,24.293,24.994,25.256,25.684,26.226,28.352,9.45061,7.99908,-4.24694,,,,AS1063clu,342.1877975,-44.52382,,,,,,,,,,False
746,0.0,0.0,0.0877,0.1563,0.0387,0.4173,87.9225,3.0,0,0.0,,99.0,0.52,89.6983,30.0,0.0,3.32868e-20,,1000000000.0,0.00750601,10,16380,,,,29.92,29.456,28.714,28.409,28.682,28.587,28.17,26.866,,,,,,32.992,31.705,30.318,29.09,28.632,28.355,28.232,28.201,28.18,28.192,28.974,29.258,29.717,30.074,31.268,9.19212,5.52973,-5.37276,,,,AS1063clu,342.2024619,-44.5177575,,,,,,,,,,False
747,0.0,0.0,0.0183,0.0234,,0.0688,279.044,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00151554,10,16380,,,,27.989,26.946,26.351,26.162,26.078,26.092,26.03,26.278,,,23.77,,,27.875,27.721,26.906,26.583,26.497,26.39,26.389,26.372,26.343,26.52,27.32,27.725,27.443,26.362,32.655,8.84736,4.69931,-4.69464,,,,AS1063clu,342.1644823,-44.5237182,,,,,,,,,,False
749,0.0,0.0,0.0166,0.0264,,0.0676,116.283,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000631461,10,16380,,,,29.371,27.693,26.959,26.567,26.423,26.361,26.273,26.095,,,,,,31.967,30.199,28.646,27.514,26.918,26.507,26.41,26.362,26.292,26.436,27.237,27.691,28.138,28.635,35.118,9.54135,5.17894,-8.21174,,,,AS1063clu,342.1638059,-44.5237878,,,,,,,,,,False
751,0.0,0.0,0.034,0.0695,0.016,0.3111,27.0293,5.0,0,0.0,,99.0,0.46,31.8813,1.0,0.0,1.19417e-07,,1000000000.0,0.00193858,10,16380,,,,29.79,28.973,28.038,27.604,27.485,27.336,27.447,,,,,,,32.512,30.872,29.519,28.471,27.996,27.665,27.571,27.539,27.492,27.606,28.384,28.789,29.228,29.625,32.427,9.47068,5.37333,-7.21942,,,,AS1063clu,342.1862734,-44.5238219,,,,,,,,,,False
752,0.0,0.0,0.0319,0.054,0.0131,0.1908,437.444,1.0,0,0.0,508800000.0,99.0,0.39,441.26,33.0,0.0,1.51922e-96,,1000000000.0,84263.9,10,16380,,,,27.897,27.999,28.072,27.344,26.967,27.121,27.187,27.21,,,24.725,,,28.511,28.447,27.777,27.57,27.656,27.615,27.665,27.683,27.682,27.842,28.645,29.072,29.545,30.088,32.337,8.76383,4.45495,-4.70865,,,,AS1063clu,342.1634113,-44.5178173,,,,,,,,,,False
753,0.48445,0.3892,0.5293,0.4682,0.4038,0.5253,48.1314,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,70.4409,10,16380,,,,26.238,24.202,23.301,22.825,22.55,22.419,22.323,21.378,21.968,22.273,,24.793,,28.177,27.128,25.948,24.352,23.284,22.816,22.547,22.353,22.188,21.762,22.058,22.293,22.638,22.667,21.647,9.53053,9.37209,-3.83618,,,,AS1063clu,342.1900247,-44.5241232,[KCC2017] NE-74,342.19002,-44.52413,G,0.353,D,2017A&A...599A..28K,0.027290864005614694,SIMBAD,False
754,0.45294,0.4149,0.4783,0.4327,0.3903,0.4713,46.5248,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,138.67,10,16380,,,,24.925,23.228,22.381,21.956,21.722,21.61,21.528,20.624,21.264,21.582,22.254,22.322,,26.973,25.95,24.837,23.297,22.353,21.952,21.72,21.54,21.384,20.997,21.351,21.607,21.96,21.841,20.912,9.30606,9.69516,-1.433,,,,AS1063clu,342.1890233,-44.524694,[KCC2017] NE-15,342.18901,-44.5247,G,0.3382,D,2017A&A...599A..28K,0.04039584069532709,SIMBAD,False
755,0.0090603,0.0,0.1777,0.2174,0.0553,0.64,3.8272,33.0,3,0.25,,99.0,0.54,4.07363,33.0,0.15,0.130444,,1000000000.0,0.817474,10,16380,,,,27.03,26.973,26.567,26.094,26.143,26.28,25.758,25.911,27.441,27.796,,23.055,,27.837,27.507,27.281,26.835,26.558,26.499,26.398,26.366,26.339,26.315,26.959,26.957,27.436,26.551,26.022,8.99909,6.30098,-3.58065,,,,AS1063clu,342.1596555,-44.5179514,,,,,,,,,,False
756,0.093585,0.0765,0.1537,0.1982,0.0749,0.6282,6.19386,33.0,3,0.2,,99.0,0.59,3.17713,29.0,0.0,0.204219,,1000000000.0,4.31937,10,16380,,,,24.942,24.618,24.262,24.246,24.243,24.234,24.194,24.571,24.522,24.913,25.699,,,25.331,25.109,24.904,24.559,24.306,24.352,24.282,24.265,24.249,24.277,24.872,25.071,25.414,24.419,24.076,8.72551,8.10958,-0.8621,,,,AS1063clu,342.1857916,-44.5240405,[KCC2017] NE-85,342.18576,-44.52405,G,0.4845,D,2017A&A...599A..28K,0.08802162946690965,SIMBAD,False
757,0.0,0.0,0.1484,0.2952,0.065,1.0868,41.9174,28.0,0,0.0,,99.0,0.51,41.8863,30.0,0.0,8.02619e-10,,1000000000.0,0.0573498,10,16380,,,,29.458,29.635,29.148,28.82,28.899,28.487,28.691,,,,,,,29.652,29.748,29.689,28.978,28.857,28.833,28.803,28.827,28.867,28.857,29.589,29.741,30.242,29.866,28.797,9.01735,5.7766,-4.50516,,,,AS1063clu,342.1909489,-44.5178739,,,,,,,,,,False
758,0.34037,0.2842,0.3928,0.3314,0.2871,0.385,14.3329,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,18.8365,10,16380,,,,26.394,24.645,23.777,23.386,23.151,23.05,22.973,22.303,23.034,23.445,,,,28.202,27.197,26.182,24.585,23.816,23.454,23.164,22.998,22.852,22.477,22.992,23.272,23.66,23.228,22.493,9.53279,8.82112,-4.39671,,,,AS1063clu,342.2012452,-44.5240632,[KCC2017] NE-40,342.20125,-44.52404,G,0.3453,D,2017A&A...599A..28K,0.08442375202555498,SIMBAD,False
759,2.784,2.6875,2.8638,2.7925,2.6996,2.877,9.94458,33.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,630.383,9,16316,,,,24.815,24.467,24.415,24.433,,24.091,23.96,24.667,24.279,24.236,,,,,27.3,24.811,24.444,24.5,24.595,24.675,24.464,24.277,24.392,24.326,24.336,24.338,24.634,24.892,8.70088,8.37659,-0.56422,,,,AS1063clu,342.1510219,-44.5239277,,,,,,,,,,False
760,0.2523,0.2449,0.261,0.2558,0.2431,0.2992,17.7479,26.0,3,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,81.514,10,16380,,,,22.96,21.81,21.242,20.993,34.732,21.539,20.764,20.178,20.928,21.459,22.551,23.399,,24.079,23.628,22.973,21.813,21.237,20.917,20.718,20.645,20.584,20.328,20.878,21.195,21.608,20.924,20.512,9.06761,9.53571,-0.37455,,,,AS1063clu,342.1565922,-44.5241741,,,,,,,,,,False
761,4.7159,4.6243,4.9346,4.6722,4.3443,4.8478,29.1569,33.0,1,0.5,,99.0,4.37,30.7472,33.0,0.5,2.1054e-07,,1000000000.0,542.04,10,16380,,,,33.881,30.025,29.102,29.407,28.625,28.368,28.728,28.685,26.286,,,,,,,,32.098,29.786,29.223,28.937,28.77,28.618,27.655,26.3,26.485,26.129,25.849,26.613,9.04014,9.32217,-0.51881,,,,AS1063clu,342.1951763,-44.5179933,,,,,,,,,,False
762,0.19468,0.0873,0.2744,0.2839,0.1472,0.4307,2.27815,26.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,4.97812,10,16380,,,,26.549,25.345,24.563,24.18,23.98,23.938,23.875,23.604,24.098,24.651,25.748,,,27.454,27.21,26.529,25.278,24.623,24.265,24.03,23.941,23.871,23.569,24.07,24.375,24.79,24.185,23.649,9.3027,8.48483,-2.64197,,,,AS1063clu,342.195782,-44.5241433,[KCC2017] NE-44,342.19577,-44.52415,G,0.346,D,2017A&A...599A..28K,0.039120240324012484,SIMBAD,False
763,5.5466,5.1682,6.3273,5.8728,5.3281,6.9264,12.2721,26.0,0,0.0,,99.0,5.95,12.3124,26.0,0.0,0.0021203,,1000000000.0,558.226,10,16380,,,,28.201,27.26,26.275,25.946,25.831,25.626,25.685,26.64,24.54,24.498,,24.083,,,,,30.833,26.835,25.86,25.873,25.879,25.91,25.822,24.74,24.569,24.533,24.456,25.387,8.81818,9.92552,0.7223,,,,AS1063clu,342.196526,-44.5240154,,,,,,,,,,False
764,0.0,0.0,0.5589,0.4378,0.1102,1.5492,10.5844,27.0,0,0.0,,99.0,0.42,10.5807,27.0,0.0,0.00503992,,1000000000.0,0.145831,10,16380,,,,29.584,29.365,28.821,28.827,28.616,28.294,28.435,28.306,,,,23.113,,29.616,29.695,29.651,28.963,28.643,28.552,28.524,28.511,28.52,28.563,29.114,29.318,29.803,29.726,28.539,9.03992,6.37742,-3.92907,,,,AS1063clu,342.2029941,-44.5180426,,,,,,,,,,False
765,0.24165,0.1558,0.54,0.3669,0.2323,0.4955,2.62306,29.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,15.574,10,16380,,,,26.672,25.47,24.665,24.31,24.141,24.066,24.02,23.634,24.058,24.311,,,,27.517,27.22,26.727,25.409,24.741,24.39,24.141,24.03,23.958,23.706,24.065,24.151,24.649,24.42,23.243,9.19754,8.53038,-2.00922,,,,AS1063clu,342.1932697,-44.5241328,[KCC2017] NE-20,342.19327,-44.52413,G,0.339,D,2017A&A...599A..28K,0.0101093662937161,SIMBAD,False
766,0.30035,0.2046,0.3265,0.2255,0.0946,0.3063,54.9664,29.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.503351,10,16380,,,,27.02,25.954,25.761,25.968,25.908,25.712,25.622,25.187,,27.874,24.94,,,26.641,26.724,26.506,25.982,25.871,25.943,25.94,25.977,26.011,26.037,26.797,26.981,27.404,26.793,26.133,8.82097,6.36844,-2.87024,,,,AS1063clu,342.1590865,-44.5180829,,,,,,,,,,False
767,5.347,5.1691,5.81,5.5437,5.2222,6.176,14.0615,30.0,0,0.0,,99.0,4.95,17.5565,31.0,0.05,0.000154044,,1000000000.0,418.802,10,16380,,,,29.227,27.021,26.13,25.759,25.529,25.541,25.481,26.759,24.815,25.213,,23.459,,,,,28.825,26.104,25.573,25.637,25.69,25.745,25.844,25.222,25.123,25.265,25.328,26.258,8.73462,9.74663,0.74,,,,AS1063clu,342.1928531,-44.5243217,,,,,,,,,,False
768,0.0,0.0,0.0372,0.0887,0.0211,0.2668,134.304,5.0,0,0.0,,99.0,0.53,138.658,31.0,0.0,7.77588e-31,,1000000000.0,0.00302196,9,16376,,,,,30.1,28.859,27.699,27.357,27.526,27.219,28.163,,,,25.009,,32.687,31.048,29.701,28.582,28.094,27.756,27.65,27.619,27.578,27.66,28.434,28.82,29.281,29.676,31.995,9.36305,5.31918,-6.35785,,,,AS1063clu,342.1756461,-44.5180794,[LBL2018] AS1063 cluster  9,342.175649,-44.5180795,G?,5.611,E,2018ApJ...862..156L,0.007452725264847186,SIMBAD,False
769,0.0,0.0,0.0206,0.0273,,0.0715,23.061,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00243,10,16380,,,,26.82,26.679,26.343,25.606,25.509,25.365,25.392,25.477,,27.024,,,,30.013,28.569,27.194,26.338,25.914,25.625,25.557,25.522,25.472,25.662,26.443,26.868,27.246,27.613,33.133,9.46973,5.23787,-7.28362,,,,AS1063clu,342.1626292,-44.5241337,,,,,,,,,,False
770,0.25056,0.2167,0.3333,0.2765,0.2253,0.3329,8.75807,2.0,0,0.0,3250000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,490467000.0,10,16380,,,,26.716,24.948,24.082,23.701,23.534,23.435,23.376,22.956,23.954,24.684,24.05,24.016,,30.266,28.902,26.668,24.971,24.163,23.744,23.489,23.404,23.354,23.125,23.901,24.12,24.564,25.102,27.252,9.5347,8.40597,-4.83168,,,,AS1063clu,342.1630058,-44.524475,,,,,,,,,,False
771,0.31489,0.2913,0.3571,0.3246,0.2831,0.3881,13.2578,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,11.0246,10,16380,,,,27.341,24.998,24.146,23.71,23.471,23.379,23.303,22.678,23.371,23.63,23.486,,,28.801,27.788,26.713,25.019,24.198,23.804,23.5,23.326,23.172,22.783,23.322,23.584,23.977,23.511,22.799,9.54597,8.74446,-4.63567,,,,AS1063clu,342.1727644,-44.5242226,,,,,,,,,,False
772,5.5459,0.3785,6.7588,1.6397,0.649,6.2085,1.76258,1.0,0,0.0,1139000000.0,99.0,0.84,0.954157,1.0,0.0,0.620594,,1000000000.0,180843000.0,9,16376,,,,,30.384,28.347,28.015,27.866,27.721,27.664,28.247,27.182,28.476,,22.647,,30.46,30.068,29.933,29.79,29.392,28.346,27.904,27.798,27.733,27.571,27.497,27.435,27.657,28.178,30.03,9.0851,7.87182,-2.28367,,,,AS1063clu,342.1979721,-44.5182701,,,,,,,,,,False
773,0.0,0.0,0.0203,0.0258,,0.07,233.265,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,56062.4,10,16380,,,,27.357,27.335,27.384,26.891,26.587,26.607,26.645,27.254,,,23.269,25.145,,27.83,27.765,27.08,26.957,26.975,26.94,26.993,27.006,27.0,27.191,27.996,28.432,28.896,29.446,31.701,8.77604,4.34023,-4.82061,,,,AS1063clu,342.169637,-44.5241348,,,,,,,,,,False
774,0.62942,0.5212,0.7325,0.5585,0.4073,0.6903,2.15292,2.0,0,0.0,1609000000.0,99.0,0.15,6.22051,27.0,0.5,0.0445895,,1000000000.0,459372000.0,10,16380,,,,28.041,26.107,25.256,24.901,24.657,24.593,24.481,24.501,24.416,24.854,,,,28.487,28.196,27.709,26.224,25.203,24.849,24.699,24.594,24.498,24.382,24.581,24.911,25.228,25.763,27.733,9.2434,8.44652,-2.34771,,,,AS1063clu,342.1944786,-44.5242161,,,,,,,,,,False
775,0.0,0.0,0.1092,0.1981,0.048,0.5479,76.1739,27.0,0,0.0,,99.0,1.18,78.8113,33.0,0.05,7.69747e-18,,1000000000.0,0.0279204,10,16380,,,,30.341,29.087,28.431,28.691,28.213,28.471,28.333,30.088,,,23.906,26.081,,29.693,29.71,29.35,28.726,28.59,28.539,28.535,28.564,28.582,28.606,29.352,29.681,30.008,29.238,28.854,9.10609,5.6711,-4.88022,,,,AS1063clu,342.1781459,-44.5186416,,,,,,,,,,False
776,0.0,0.0,0.0845,0.1725,0.0404,0.4898,12.3982,4.0,0,0.0,,99.0,0.54,14.1876,1.0,0.0,0.000830225,,1000000000.0,0.0205489,10,16380,,,,30.45,28.169,27.422,27.129,27.093,26.966,26.932,28.509,,26.337,,,,32.208,30.847,29.427,28.112,27.582,27.256,27.114,27.077,27.05,27.021,27.806,28.113,28.61,28.987,30.29,9.45433,6.27539,-6.1427,,,,AS1063clu,342.1951555,-44.5241469,,,,,,,,,,False
777,0.0,0.0,0.0156,0.025,,0.0652,40.3493,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00168706,9,16376,,,,,26.893,26.184,25.806,25.637,25.56,25.538,26.169,25.772,,,24.007,,30.593,29.005,27.592,26.63,26.137,25.797,25.715,25.671,25.612,25.781,26.573,27.019,27.425,27.84,33.625,9.51507,5.19242,-7.76614,,,,AS1063clu,342.1984792,-44.5237861,,,,,,,,,,False
778,0.0,0.0,0.0196,0.0535,0.011,0.2876,836.132,25.0,0,0.0,,99.0,1.19,838.194,33.0,0.05,9.73773e-183,,1000000000.0,0.00195437,9,16348,,,,29.45,28.27,28.419,,28.786,28.178,27.629,,,23.062,21.255,21.272,,29.726,29.521,28.696,28.25,28.098,27.956,27.94,27.919,27.886,28.005,28.812,29.2,29.212,27.865,31.411,8.95752,4.58305,-5.19343,,,,AS1063clu,342.1927661,-44.5181335,,,,,,,,,,False
779,0.014662,0.0,0.0766,0.06,0.0179,0.1252,4.49971,10.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0140746,9,16376,,,,,25.813,24.935,24.524,24.357,24.29,24.241,24.325,25.059,26.224,,,,30.093,28.557,26.992,25.68,25.041,24.532,24.386,24.342,24.276,24.33,25.107,25.492,25.916,25.981,29.013,9.55365,6.92432,-6.63549,,,,AS1063clu,342.1752736,-44.5243359,,,,,,,,,,False
780,3.9788,3.7464,4.17,4.0014,3.7722,4.2612,8.26085,33.0,1,0.15,,99.0,3.53,10.8705,33.0,0.2,0.00436007,,1000000000.0,963.71,10,16380,,,,27.506,25.811,25.024,24.801,37.413,24.571,24.512,24.85,24.521,24.147,23.835,,,,,29.17,25.72,25.128,25.103,25.119,25.137,25.155,24.782,24.512,24.623,24.585,24.581,25.796,9.01472,8.34443,-1.46488,,,,AS1063clu,342.1556377,-44.5242613,,,,,,,,,,False
781,0.40428,0.3852,0.4344,0.4063,0.3737,0.4418,53.667,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,86.285,10,16380,,,,25.284,23.592,22.737,22.33,22.099,21.994,21.914,20.984,21.673,22.017,,22.458,,27.313,26.296,25.198,23.634,22.737,22.341,22.102,21.925,21.773,21.388,21.77,22.041,22.394,22.215,21.317,9.48063,9.25182,-3.2469,,,,AS1063clu,342.1738143,-44.5245787,,,,,,,,,,False
783,1.1317,0.6722,1.2126,0.9667,0.6429,1.1807,4.32731,28.0,2,0.1,,99.0,0.69,3.4884,32.0,0.3,0.174785,,1000000000.0,40.6172,10,16380,,,,26.064,25.848,25.364,24.762,24.683,24.607,24.552,24.393,24.539,25.153,23.003,,,26.111,26.044,26.061,25.905,25.121,24.799,24.671,24.621,24.598,24.487,24.479,24.8,25.135,25.506,24.465,8.88553,8.81547,-0.54697,,,,AS1063clu,342.164348,-44.5243974,,,,,,,,,,False
784,0.0,0.0,0.2904,0.3877,0.0995,1.2742,24.5933,3.0,0,0.0,,99.0,5.29,24.7922,33.0,0.0,4.13476e-06,,1000000000.0,0.0389749,9,16376,,,,,30.374,28.771,27.795,27.941,27.96,28.503,29.058,,,23.601,23.716,,33.926,33.168,31.481,29.851,29.067,28.761,28.581,28.489,28.434,28.323,28.989,29.242,29.596,30.077,30.627,9.21743,6.35181,-4.72296,,,,AS1063clu,342.16379,-44.5243007,[IKO2018] HFF5C-3930-1274,342.163789,-44.524303,G,5.734,E,2018ApJ...862..156L,0.008668678986824862,SIMBAD,False
785,0.0,0.0,0.0268,0.0379,,0.1124,286.299,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,55644.4,10,16380,,,,27.824,27.864,28.06,28.151,27.592,27.482,27.333,29.513,,,,24.253,,28.47,28.406,27.737,27.596,27.615,27.577,27.629,27.644,27.641,27.815,28.62,29.051,29.519,30.066,32.318,8.79308,4.36699,-4.87431,,,,AS1063clu,342.1656506,-44.5243401,,,,,,,,,,False
786,0.0,0.0,0.0065,0.012,,0.0391,200.634,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,21767.2,10,16380,,,,25.876,25.742,25.77,25.134,25.096,25.066,25.09,26.658,,,23.37,,,26.455,26.392,25.669,25.524,25.601,25.575,25.627,25.636,25.625,25.848,26.658,27.103,27.556,28.112,30.374,8.71106,4.04843,-4.92755,,,,AS1063clu,342.2050081,-44.5245492,,,,,,,,,,False
789,0.0,0.0,0.1225,0.1835,0.0423,0.5069,231.545,1.0,0,0.0,508800000.0,99.0,0.54,232.314,32.0,0.0,3.5780999999999997e-51,,1000000000.0,296533.0,9,16376,,,,,29.81,28.985,29.154,28.994,28.48,29.008,,,,,22.969,,29.941,29.958,29.61,29.138,29.104,29.095,29.099,29.134,29.16,29.185,29.946,30.307,30.817,31.344,33.555,9.06978,5.26598,-5.22282,,,,AS1063clu,342.1957539,-44.5183242,,,,,,,,,,False
791,0.0,0.0,0.0609,0.1101,0.0273,0.2846,39.7168,1.0,0,0.0,1139000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,790769.0,10,16380,,,,29.337,27.743,27.58,27.375,27.268,27.242,27.376,27.377,,,,,,29.731,29.35,28.392,27.762,27.562,27.457,27.452,27.451,27.437,27.469,28.261,28.573,29.067,29.578,31.785,9.09804,5.62751,-4.81139,,,,AS1063clu,342.1996077,-44.5184108,,,,,,,,,,False
794,0.38717,0.3343,0.4258,0.343,0.2562,0.4296,8.20255,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,17.1827,10,16380,,,,26.365,24.398,23.581,23.198,23.017,22.927,22.872,22.365,22.819,23.42,26.395,23.609,,27.648,26.839,25.919,24.389,23.629,23.288,23.023,22.877,22.752,22.413,22.936,23.222,23.608,23.21,22.443,9.31256,9.07946,-2.07839,,,,AS1063clu,342.177268,-44.5250104,[KCC2017] NE-37,342.17724,-44.52502,G,0.3446,D,2017A&A...599A..28K,0.07974297432824942,SIMBAD,False
795,0.0,0.0,0.0256,0.0405,,0.1294,192.476,1.0,0,0.0,508800000.0,99.0,0.39,198.74,33.0,0.0,6.98593e-44,,1000000000.0,106676.0,9,16376,,,,,27.227,27.056,26.866,26.403,26.635,26.843,26.84,,,,,,27.763,27.699,27.014,26.822,26.908,26.87,26.922,26.938,26.934,27.109,27.913,28.345,28.813,29.359,31.612,8.77837,4.69492,-4.55459,,,,AS1063clu,342.1655317,-44.5184975,,,,,,,,,,False
796,0.30019,0.2595,0.3156,0.2833,0.2531,0.3233,2.17671,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,11.4732,10,16380,,,,24.142,22.545,21.687,21.276,33.065,20.936,32.723,20.658,21.513,21.677,22.931,24.828,,27.602,26.307,24.246,22.544,21.685,21.239,20.988,20.905,20.856,20.659,21.468,21.712,22.189,22.645,23.774,9.53946,9.37946,-3.90498,,,,AS1063clu,342.2131062,-44.5247022,,,,,,,,,,False
797,0.0,0.0,0.0934,0.173,0.0423,0.2955,20.6272,1.0,0,0.0,1139000000.0,99.0,0.3,21.2709,27.0,0.0,2.40476e-05,,1000000000.0,7271190.0,10,16380,,,,28.007,26.357,26.119,25.99,26.009,25.82,25.831,25.397,,28.28,,,,28.301,28.035,27.209,26.373,26.148,26.035,26.009,26.013,26.008,25.974,26.726,27.031,27.521,28.044,30.226,9.09345,6.407,-3.71296,,,,AS1063clu,342.1607157,-44.518473,,,,,,,,,,False
798,7.0508,6.9124,7.3396,7.1932,6.9462,7.5878,20.8039,12.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1568.97,9,16376,,,,,28.519,27.644,27.658,27.348,27.169,26.901,29.051,23.479,23.272,23.003,24.316,,,,,,34.116,28.082,27.466,27.372,27.26,26.842,23.889,23.098,22.612,22.031,22.433,8.87793,9.58134,0.23035,,,,AS1063clu,342.1997418,-44.5246136,,,,,,,,,,False
799,0.0,0.0,0.0286,0.0702,0.017,0.2068,64.5671,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00457332,10,16380,,,,29.946,28.969,26.416,26.472,26.292,26.282,26.44,26.698,,,,24.739,,31.58,29.94,28.587,27.539,27.064,26.733,26.639,26.607,26.561,26.675,27.453,27.857,28.296,28.693,31.495,9.41707,5.54543,-6.5065,,,,AS1063clu,342.1670417,-44.5185191,,,,,,,,,,False
800,0.0,0.0,0.0105,0.0147,,0.0385,221.05,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,9.18635e-05,10,16380,,,,29.016,27.888,27.059,26.723,26.574,26.457,26.339,26.771,,,,,,31.081,29.662,28.253,27.419,26.971,26.674,26.607,26.563,26.504,26.723,27.517,27.976,28.348,28.739,37.329,9.50795,4.21357,-8.70546,,,,AS1063clu,342.2074415,-44.5246377,,,,,,,,,,False
801,0.0,0.0,0.0131,0.0232,,0.064,56.8675,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00031042,9,16376,,,,,28.296,26.563,26.142,25.917,25.898,25.937,27.064,,,,23.536,,31.755,30.032,28.469,27.378,26.785,26.384,26.291,26.24,26.166,26.33,27.135,27.601,28.037,28.535,36.02,9.51013,4.91004,-8.01063,,,,AS1063clu,342.1710811,-44.524685,,,,,,,,,,False
803,0.0,0.0,0.2173,0.0908,0.0217,0.345,169.781,33.0,0,0.0,,99.0,0.54,171.456,33.0,0.0,5.87131e-38,,1000000000.0,0.0139864,10,16380,,,,29.584,28.746,28.111,27.321,26.832,27.031,26.723,,,,,,,27.99,28.181,28.029,28.102,28.039,28.352,28.401,28.433,28.457,28.73,29.119,29.768,29.782,28.497,29.55,8.77666,4.66551,-4.51168,,,,AS1063clu,342.2010128,-44.5169654,,,,,,,,,,False
804,0.23581,0.1386,0.417,0.2441,0.1474,0.3807,1.96746,26.0,2,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.01858,10,16380,,,,26.149,25.162,24.619,24.492,24.36,24.327,24.285,24.064,24.629,25.58,25.323,,,26.867,26.672,26.119,25.148,24.703,24.493,24.353,24.311,24.272,24.094,24.722,25.055,25.461,24.681,24.463,9.16428,7.58975,-2.82745,,,,AS1063clu,342.2064697,-44.524806,,,,,,,,,,False
805,0.0,0.0,0.0761,0.1042,0.0238,0.3637,132.465,1.0,0,0.0,508800000.0,99.0,0.54,134.13,33.0,0.0,7.48365e-30,,1000000000.0,178925.0,10,16380,,,,28.733,28.556,28.71,28.716,29.359,28.565,28.139,,,,,,,29.216,29.173,28.63,28.372,28.339,28.326,28.362,28.39,28.401,28.503,29.296,29.688,30.189,30.712,32.949,8.86066,4.86492,-4.70083,,,,AS1063clu,342.1880529,-44.518478,,,,,,,,,,False
806,0.0,0.0,0.02,0.0322,,0.076,36.8958,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00166667,10,16380,,,,28.322,26.377,25.703,25.468,25.303,25.237,25.209,25.694,25.4,,23.62,23.218,,30.913,29.145,27.593,26.46,25.864,25.453,25.356,25.308,25.238,25.382,26.183,26.638,27.084,27.581,34.064,9.54022,5.82447,-7.58451,,,,AS1063clu,342.2067794,-44.5248199,,,,,,,,,,False
