IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
3057,0.25468,0.1847,0.3717,0.3087,0.2319,0.397,2.44252,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.829887,11,4094,,,27.969,27.662,25.732,24.733,24.281,24.076,39.794,23.889,23.783,24.597,25.16,,,,30.824,29.557,27.449,25.718,24.809,24.359,24.099,24.001,23.947,23.739,24.526,24.762,25.219,25.697,26.765,9.53372,8.30924,-4.93537,,,,M1149clu,177.3995765,22.3761414,[MAT2017] MACS1149CLS 4675,177.3995777,22.3761456,G,0.54,D,2017ApJ...835..254M,0.015638804950411422,SIMBAD,False
3058,0.0,0.0,0.0408,0.0336,,0.0805,29.419,1.0,0,0.0,570900000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,100529.0,11,4094,,,27.53,26.57,26.47,26.522,26.269,25.776,44.039,25.585,26.069,,,,,,27.381,27.287,26.552,26.405,26.403,26.363,26.412,26.423,26.414,26.594,27.397,27.821,28.285,28.834,31.085,8.78989,4.89931,-4.30166,,,,M1149clu,177.4013527,22.3761891,,,,,,,,,,False
3059,0.63356,0.5301,0.6844,0.576,0.522,0.6485,3.79989,2.0,0,0.0,2000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,3929970000.0,9,3964,,,,26.611,24.448,23.359,22.925,22.65,,22.474,22.371,22.344,22.745,,,,27.633,27.114,26.296,24.505,23.322,22.89,22.703,22.577,22.464,22.325,22.508,22.878,23.185,23.731,25.727,9.38523,9.36214,-2.34356,,,,M1149clu,177.4138641,22.3760903,[MAT2017] MACS1149CLS 4673,177.4138634,22.3760934,G,0.54,D,2017ApJ...835..254M,0.011400688368120663,SIMBAD,False
3061,0.55535,0.4734,0.6545,0.5447,0.4692,0.6261,6.65232,2.0,0,0.0,2500000000.0,99.0,0.24,13.9535,26.0,0.5,0.00093334,,1000000000.0,2854900000.0,9,3964,,,,27.051,24.938,23.808,23.347,23.15,,22.952,22.548,22.71,23.182,,,,29.448,28.459,26.931,24.976,23.792,23.325,23.101,22.953,22.83,22.68,22.951,23.293,23.593,24.165,26.202,9.42197,9.21386,-2.71257,,,,M1149clu,177.4024108,22.3760375,[GKS2016] c200,177.4024179,22.3760328,G,0.55,D,2017ApJ...835..254M,0.02906753806684055,SIMBAD,False
3062,7.0037,6.6657,7.4769,6.5167,2.4171,7.4308,54.6311,13.0,0,0.0,,99.0,1.52,58.957,33.0,0.0,1.57631e-13,,1000000000.0,298.068,11,4093,,28.508,,28.545,28.518,28.563,28.73,28.417,29.03,28.52,,24.607,25.204,,,,,,,,32.233,29.102,28.837,28.721,28.627,27.88,25.23,24.594,24.176,23.65,24.194,8.8459,7.5067,-1.88904,,,,M1149clu,177.4027079,22.3983647,,,,,,,,,,False
3063,0.23816,0.0,0.3525,0.1683,0.0557,0.2875,4.11684,11.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0934412,9,3958,,,28.561,36.677,,38.304,24.995,24.915,,24.416,24.448,25.728,25.327,,,,30.319,29.397,27.902,26.27,25.556,25.035,24.796,24.73,24.69,24.561,25.38,25.63,26.115,25.842,26.569,9.49015,7.24078,-5.45396,,,,M1149clu,177.3822943,22.3760852,,,,,,,,,,False
3064,4.6854,3.8446,4.9558,4.1369,2.8126,5.5079,5.47411,33.0,1,0.5,,99.0,4.35,5.19752,33.0,0.5,0.0743658,,1000000000.0,962.733,9,4088,,,,,28.691,28.342,27.782,27.72,27.55,27.697,26.702,24.877,26.166,,,,,,36.284,30.062,28.731,28.225,27.959,27.796,27.641,26.717,25.431,25.498,25.208,24.963,25.853,9.01772,9.34223,-0.38898,,,,M1149clu,177.4036875,22.3983197,,,,,,,,,,False
3065,0.68001,0.5453,0.7377,0.6269,0.5065,0.7335,1.74985,27.0,3,0.25,,99.0,0.15,4.62855,27.0,0.5,0.0988378,,1000000000.0,42.5184,10,4092,,,,26.455,25.365,24.45,24.074,23.792,43.694,23.638,23.571,23.473,24.038,,,,26.694,26.716,26.275,25.35,24.463,24.065,23.889,23.763,23.656,23.512,23.597,23.93,24.135,24.588,23.331,9.15854,8.79405,-1.5513,,,,M1149clu,177.4063407,22.3760227,[MAT2017] MACS1149CLS 4687,177.406336,22.3760241,G,0.54,D,2017ApJ...835..254M,0.016437743294694156,SIMBAD,False
3066,0.0,0.0,0.0925,0.1574,0.0386,0.4013,41.3394,3.0,0,0.0,,99.0,1.18,45.9778,33.0,0.05,1.03762e-10,,1000000000.0,0.0160543,10,4090,,,,,28.708,28.104,27.294,27.533,27.107,27.307,26.452,,,,,,32.166,30.88,29.493,28.265,27.806,27.529,27.406,27.375,27.355,27.366,28.149,28.433,28.892,29.248,30.442,9.33883,5.96562,-5.65875,,,,M1149clu,177.3934022,22.3965499,,,,,,,,,,False
3067,0.0,0.0,0.0062,0.0209,,0.049,56.5493,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00164697,9,3964,,,,27.352,25.754,25.001,24.797,24.634,,24.559,24.989,26.517,,,,,29.644,28.101,26.679,25.752,25.262,24.93,24.852,24.805,24.743,24.931,25.727,26.183,26.577,26.991,33.781,9.55332,5.76589,-7.88366,,,,M1149clu,177.3877405,22.3760024,[DSS2020] MACSJ1149 19,177.3877417,22.3760004,AGN,0.52,D,2017ApJ...835..254M,0.008233945091681776,SIMBAD,False
3068,0.0,0.0,0.0948,0.1634,0.0396,0.4298,46.1076,3.0,0,0.0,,99.0,1.18,50.0221,33.0,0.05,1.37356e-11,,1000000000.0,0.0102301,12,4095,,29.519,,29.718,28.912,28.678,28.109,28.393,27.522,27.807,26.572,,,,,,32.656,31.369,29.982,28.754,28.296,28.018,27.895,27.865,27.844,27.856,28.638,28.922,29.381,29.738,30.931,9.21533,5.71349,-5.28285,,,,M1149clu,177.4161785,22.3983163,,,,,,,,,,False
3069,0.061362,0.0,0.1859,0.1376,0.0613,0.2361,1.75707,6.0,0,0.0,,99.0,0.44,5.80362,1.0,0.0,0.0549237,,1000000000.0,0.27763,10,4092,,,,25.932,24.755,24.096,23.783,23.641,44.957,23.512,23.519,24.207,24.912,,,,29.123,27.519,26.031,24.714,24.14,23.755,23.611,23.571,23.537,23.521,24.301,24.643,25.16,25.567,27.371,9.50347,7.7133,-5.20527,,,,M1149clu,177.4125088,22.3759492,[MAT2017] MACS1149CLS 4692,177.4124999,22.3759452,G,0.49,D,2017ApJ...835..254M,0.03294166620841659,SIMBAD,False
3070,0.0,0.0,0.0606,0.1307,0.0306,0.4196,104.396,3.0,0,0.0,,99.0,0.42,106.909,27.0,0.0,6.0963900000000006e-24,,1000000000.0,0.00513848,10,4092,,,,29.989,29.703,28.58,28.564,27.978,28.255,27.976,,,,,,,32.833,31.493,30.103,28.985,28.553,28.277,28.169,28.144,28.123,28.178,28.948,29.253,29.698,30.051,31.493,9.31771,5.50239,-6.00584,,,,M1149clu,177.3835534,22.3983067,,,,,,,,,,False
3071,1.1434,0.9666,1.1862,1.1095,0.9947,4.2177,17.113,25.0,0,0.5,,99.0,4.41,18.829,33.0,0.5,8.15328e-05,,1000000000.0,1054.29,10,4092,,,,26.836,25.221,23.561,22.696,22.168,44.954,21.755,21.254,20.22,20.412,,,,29.605,28.06,26.601,25.092,23.627,22.444,22.029,21.877,21.767,21.178,20.589,20.762,21.133,21.512,20.451,9.38784,10.53578,-1.20976,,,,M1149clu,177.4172772,22.375942,VLAHFF-J114940.15+222233.3,177.41725,22.375944444444443,rG,0.93,D,2017ApJ...840...29H,0.09097382408201438,SIMBAD,True
3072,0.48115,0.4599,0.5339,0.4752,0.4116,0.5255,5.7674,2.0,0,0.0,1800000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2311960000.0,9,3964,,,,25.799,24.082,23.212,22.881,22.749,,22.606,22.33,22.441,22.89,,,,26.983,26.654,25.714,24.107,23.198,22.839,22.667,22.563,22.487,22.359,22.73,23.015,23.314,23.904,25.911,9.28091,9.09433,-1.90573,,,,M1149clu,177.4150436,22.3758001,[MAT2017] MACS1149CLS 4700,177.4150459,22.3758046,G,0.53,D,2017ApJ...835..254M,0.01791823403101536,SIMBAD,False
3073,0.20933,0.1687,0.2865,0.1171,0.0245,0.3254,386.467,33.0,0,0.0,,99.0,0.53,387.793,33.0,0.0,6.19141e-85,,1000000000.0,0.0219031,12,4095,,28.947,28.754,28.128,28.488,27.752,27.608,27.437,28.073,27.474,27.415,,,,,,28.115,28.307,28.196,28.237,28.127,28.499,28.543,28.578,28.604,28.841,29.25,29.881,29.968,28.713,29.252,8.76332,4.49776,-4.63982,,,,M1149clu,177.4231729,22.3983151,,,,,,,,,,False
3074,1.1404,1.1241,1.1599,1.1661,1.1222,1.2268,5.21822,31.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1213.8,10,4092,,,,24.051,23.877,23.202,22.683,22.562,41.164,22.368,22.067,21.714,21.999,,,,24.815,24.375,24.104,23.847,23.278,22.679,22.548,22.352,22.214,21.991,21.784,21.945,22.302,22.503,21.987,8.94991,9.82422,0.28279,,,,M1149clu,177.4106675,22.3758366,,,,,,,,,,False
3075,2.2,2.1254,2.2941,2.2407,2.1442,2.3475,11.3418,21.0,0,0.25,,99.0,2.55,16.0913,28.0,0.5,0.000320501,,1000000000.0,2881.84,10,4092,,,,26.507,25.291,24.346,23.365,22.875,38.614,22.259,21.408,20.237,20.022,,,,33.916,28.888,26.722,25.43,24.559,23.694,22.899,22.372,22.027,21.34,20.409,20.166,20.0,20.42,19.756,9.2514,11.16067,0.34169,,,,M1149clu,177.3978077,22.3755933,ALMA J114935.4+222231,177.39779,22.37553,rG,1.24,D,2017ApJ...840...29H,0.23537448150680232,SIMBAD,False
3076,0.0,0.0,0.0188,0.1499,0.0328,0.2747,82.8675,1.0,0,0.0,806400000.0,99.0,0.3,82.4776,1.0,0.0,1.2308900000000002e-18,,1000000000.0,2502130.0,11,4094,,,30.018,29.6,26.805,25.76,25.49,25.12,40.243,25.112,26.092,,,,,,28.159,28.045,27.366,26.813,26.664,26.646,26.646,26.663,26.669,26.674,27.448,27.764,28.27,28.785,30.987,8.89761,6.02955,-3.37989,,,,M1149clu,177.3946213,22.375769,[MAT2017] MACS1149CLS 4704,177.3946225,22.3757775,G,0.56,D,2017ApJ...835..254M,0.030859648498454677,SIMBAD,False
3077,7.0022,6.7377,7.3582,6.9829,6.3441,7.5435,24.712,13.0,0,0.0,,99.0,8.0,28.2906,27.0,0.5,7.19069e-07,,1000000000.0,863.257,10,4083,,28.133,,,,27.927,27.823,27.549,28.087,27.44,,23.837,24.246,,,,,,,,33.873,28.331,27.845,27.746,27.629,27.186,24.375,23.687,23.235,22.671,23.108,8.86388,9.30018,0.09127,,,,M1149clu,177.4020473,22.3981073,,,,,,,,,,False
3078,0.486,0.4136,0.5498,0.4926,0.3101,4.2172,8.82977,1.0,0,0.0,1139000000.0,99.0,4.27,11.0541,33.0,0.05,0.00397772,,1000000000.0,293200000.0,11,3967,,27.012,26.261,27.299,25.178,24.516,24.414,24.248,,24.253,24.669,24.66,24.998,,,,26.733,26.666,26.372,25.262,24.658,24.486,24.432,24.392,24.373,24.359,24.738,25.078,25.393,25.994,28.008,9.04472,8.1098,-1.7254,,,,M1149clu,177.3887017,22.3757151,[MAT2017] MACS1149CLS 4703,177.3887323,22.3757058,G,0.54,D,2017ApJ...835..254M,0.10722661574145971,SIMBAD,False
3079,0.0,0.0,0.0129,0.0388,,0.2031,55.3411,31.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0229642,9,3964,,,,25.646,25.562,25.653,25.48,25.552,,24.965,25.97,,,,,,25.922,26.031,25.622,25.515,25.743,25.747,25.811,25.836,25.844,26.123,26.681,27.173,27.104,26.07,29.504,8.71796,4.14749,-4.81276,,,,M1149clu,177.4084669,22.3757065,[MAT2017] MACS1149CLS 4711,177.4087137,22.375589,G,0.54,D,2017ApJ...835..254M,0.9240833684001948,SIMBAD,False
3080,0.0,0.0,0.1921,0.3917,0.0935,1.4289,20.4087,27.0,0,0.0,,99.0,0.46,20.3252,27.0,0.0,3.85876e-05,,1000000000.0,0.114766,10,4092,,,,29.534,29.362,28.789,28.952,28.536,28.416,28.34,,,,,,,29.615,29.704,29.622,28.881,28.621,28.535,28.503,28.499,28.522,28.541,29.144,29.356,29.849,29.661,28.474,9.04739,6.27397,-4.07822,,,,M1149clu,177.3831384,22.398221,,,,,,,,,,False
3081,7.0463,6.7844,7.5574,6.9643,6.2277,7.485,37.3732,13.0,0,0.0,,99.0,6.65,38.5384,12.0,0.0,4.2805e-09,,1000000000.0,3538.33,12,4095,,29.004,28.106,27.645,27.438,26.594,25.958,25.939,42.598,25.889,26.189,22.751,22.161,,,,,,,,32.32,26.781,26.306,26.208,26.091,25.636,22.827,22.145,21.695,21.132,21.573,9.01418,10.33074,0.53931,,,,M1149clu,177.3911313,22.3757058,,,,,,,,,,False
3082,0.53345,0.5147,0.5529,0.5388,0.5123,0.5846,13.3481,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,216.137,10,4092,,,,25.64,23.611,22.331,21.799,21.466,42.328,21.162,20.358,20.491,20.936,,,,27.694,26.59,25.348,23.679,22.341,21.745,21.444,21.199,20.977,20.458,20.577,20.858,21.106,21.437,20.25,9.53389,10.13053,-3.08714,,,,M1149clu,177.405497,22.3753827,MACSg J114937.29+222231.5,177.40538,22.37542,G,0.543,C,2014ApJS..211...21E,0.41198514336934067,SIMBAD,False
3083,0.0,0.0,0.0742,0.3537,0.0613,1.3498,160.005,27.0,0,0.0,,99.0,1.19,158.484,33.0,0.05,3.85118e-35,,1000000000.0,0.0654558,11,4091,,29.096,29.243,,30.702,29.288,29.049,28.779,29.204,28.401,,,,,,,29.989,30.075,29.968,29.198,28.972,28.91,28.863,28.869,28.898,28.895,29.549,29.75,30.257,29.988,28.823,9.10214,5.96905,-4.67306,,,,M1149clu,177.3956956,22.3981956,,,,,,,,,,False
3084,0.52912,0.0822,0.603,0.4057,0.1729,0.5644,3.11191,1.0,0,0.0,2500000000.0,99.0,0.1,2.67544,27.0,0.5,0.262443,,1000000000.0,579397000.0,9,3964,,,,26.474,25.422,24.467,24.09,23.918,,23.719,23.739,24.158,24.707,,,,29.459,28.72,27.008,25.355,24.507,24.129,23.943,23.87,23.825,23.678,24.189,24.51,24.887,25.49,27.571,9.32334,8.47617,-2.78926,,,,M1149clu,177.4087138,22.375581,[MAT2017] MACS1149CLS 4711,177.4087137,22.375589,G,0.54,D,2017ApJ...835..254M,0.028801923888822197,SIMBAD,False
3085,2.0057,1.8307,2.0322,1.884,1.669,1.9761,2.73057,32.0,3,0.4,,99.0,1.7,4.29542,31.0,0.4,0.116751,,1000000000.0,5338.38,9,3964,,,,24.716,24.522,23.889,23.102,22.756,,22.401,21.974,21.323,21.263,,,,27.344,25.575,24.679,24.485,23.857,23.231,22.742,22.555,22.422,22.01,21.498,21.344,21.442,21.801,20.834,9.09511,10.53556,0.46374,,,,M1149clu,177.4033441,22.3754474,,,,,,,,,,False
3086,0.48179,0.4471,0.5964,0.4869,0.4264,0.5427,2.44621,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2591610000.0,9,3964,,,,27.248,25.2,24.085,23.561,23.374,,23.176,23.194,23.563,24.163,,,,31.001,29.027,27.084,25.191,24.127,23.672,23.431,23.328,23.264,23.141,23.523,23.835,24.213,24.835,26.922,9.50265,8.909,-3.84984,,,,M1149clu,177.4097054,22.3755432,[MAT2017] MACS1149CLS 4715,177.4097051,22.3755434,G,0.54,D,2017ApJ...835..254M,0.001231167084766476,SIMBAD,False
3087,0.0,0.0,0.4387,0.4432,0.1217,0.9141,6.46416,4.0,0,0.0,,99.0,0.49,6.51707,3.0,0.0,0.0384446,,1000000000.0,0.120672,12,4095,,28.743,29.336,29.767,29.572,28.1,27.751,27.239,27.253,27.277,27.854,28.13,,,,,33.455,32.435,30.733,29.031,28.109,27.722,27.519,27.406,27.326,27.208,27.754,28.052,28.399,28.952,29.69,9.36874,7.17752,-4.61543,,,,M1149clu,177.3879584,22.3981525,,,,,,,,,,False
3088,0.55748,0.4292,0.7189,0.5018,0.364,0.6521,4.02873,1.0,0,0.0,2750000000.0,99.0,0.23,6.91187,28.0,0.5,0.0315578,,1000000000.0,465898000.0,10,4092,,,,27.598,26.529,25.368,24.963,24.675,40.2,24.621,24.614,24.927,24.561,,,,31.091,29.846,28.276,26.454,25.41,24.985,24.77,24.672,24.606,24.478,24.854,25.166,25.532,26.148,28.206,9.35399,8.36577,-3.07109,,,,M1149clu,177.3987818,22.3754469,[MAT2017] MACS1149CLS 4722,177.3987827,22.3754496,G,0.63,D,2017ApJ...835..254M,0.010171271461606842,SIMBAD,False
3089,0.0,0.0,0.0382,0.1059,0.0212,0.3061,42.8105,1.0,0,0.0,508800000.0,99.0,0.42,44.6455,32.0,0.0,2.01997e-10,,1000000000.0,1025270.0,9,3964,,,,26.87,26.837,26.523,26.141,26.009,,25.879,25.73,,27.906,,,,27.528,27.494,26.936,26.667,26.574,26.641,26.675,26.705,26.718,26.809,27.598,27.985,28.491,29.011,31.246,8.82042,5.16321,-4.1157,,,,M1149clu,177.3963046,22.3754322,,,,,,,,,,False
3090,0.44777,0.4354,0.4563,0.4576,0.4317,0.5025,9.75095,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,84.335,9,3964,,,,25.815,24.066,23.073,22.678,22.488,,22.283,21.778,21.825,22.285,,,,27.768,26.733,25.605,24.086,23.107,22.672,22.447,22.262,22.106,21.709,22.021,22.262,22.613,22.6,21.608,9.46223,9.30898,-2.89889,,,,M1149clu,177.4137607,22.375298,[MAT2017] MACS1149CLS 4721,177.41376,22.3752992,G,0.54,D,2017ApJ...835..254M,0.004908417013472264,SIMBAD,False
3091,0.0,0.0,0.1794,0.3346,0.0783,1.25,20.0806,26.0,0,0.0,,99.0,1.19,19.6685,33.0,0.05,5.35856e-05,,1000000000.0,0.0908692,10,4092,,,,28.463,29.018,29.031,28.594,28.545,28.53,28.011,26.614,,,,,,29.581,29.657,29.497,28.658,28.375,28.259,28.172,28.156,28.162,28.068,28.705,29.049,29.451,29.019,28.284,9.05517,6.20569,-4.26629,,,,M1149clu,177.4156054,22.3981444,,,,,,,,,,False
3092,2.8422,2.7332,2.8844,2.5559,0.7495,5.2346,5.44917,33.0,1,0.25,,99.0,1.0,2.97311,1.0,0.0,0.22615,,1000000000.0,1467.79,11,4094,,,27.326,35.094,35.426,34.285,24.254,24.097,42.585,23.754,23.932,23.669,23.591,,,,,27.028,25.32,24.86,24.686,24.599,24.334,24.151,24.048,23.851,23.53,23.462,23.405,23.726,23.523,9.15982,9.12601,-1.25854,,,,M1149clu,177.3850928,22.3753355,NAME MACS J1149-WR1,177.3851,22.37533,G,2.76,D,2025ApJ...979...87M,0.031089036585875873,SIMBAD,True
3093,0.091769,0.0508,0.1402,0.146,0.0748,0.2306,15.3988,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0785629,9,3964,,,,29.586,26.132,25.112,24.703,24.491,,24.355,24.629,26.031,26.45,,,,31.027,29.244,27.644,26.175,25.52,25.081,24.913,24.865,24.829,24.777,25.57,25.892,26.412,26.792,28.506,9.52917,7.23382,-5.99859,,,,M1149clu,177.401768,22.3753093,[MAT2017] MACS1149CLS 4724,177.4017678,22.3753153,G,0.55,D,2017ApJ...835..254M,0.021610258626054795,SIMBAD,False
3094,0.0,0.0,0.027,0.0394,,0.2078,475.851,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0134716,9,3964,,,,26.299,26.273,26.348,26.32,26.275,,25.249,27.652,,,,,,26.286,26.485,26.28,26.206,26.579,26.614,26.671,26.698,26.716,27.055,27.424,28.078,27.901,26.699,30.233,8.70839,3.80033,-5.19132,,,,M1149clu,177.4075204,22.3752909,,,,,,,,,,False
3095,0.096948,0.0547,0.1916,0.2302,0.1062,0.3725,9.14826,6.0,0,0.0,,99.0,0.41,8.53278,3.0,0.0,0.0140323,,1000000000.0,0.474888,10,4092,,,,27.178,25.663,24.541,24.111,23.922,40.087,23.773,24.147,24.594,25.421,,,,29.986,28.709,27.026,25.469,24.775,24.385,24.186,24.127,24.091,23.953,24.755,25.043,25.547,25.99,27.284,9.48608,8.07755,-4.5411,,,,M1149clu,177.3997891,22.3750489,[MAT2017] MACS1149CLS 4740,177.3997905,22.3750435,G,0.57,D,2017ApJ...835..254M,0.01999085559577785,SIMBAD,False
3096,0.28777,0.0,0.72,0.9856,0.2228,2.7447,3.76651,31.0,1,0.15,,99.0,2.09,2.47214,33.0,0.15,0.290523,,1000000000.0,3.64326,11,4091,,31.136,28.707,,28.404,28.279,27.81,27.884,28.076,27.773,27.31,,26.714,,,,28.849,28.764,28.71,28.672,28.149,27.919,27.797,27.765,27.787,27.657,27.663,27.975,28.312,28.575,27.595,8.93345,7.29258,-2.43787,,,,M1149clu,177.4096143,22.3974765,,,,,,,,,,False
3102,0.21071,0.0,0.3708,0.1565,0.0378,0.3371,271.383,1.0,0,0.0,508800000.0,99.0,0.53,273.077,33.0,0.0,5.03491e-60,,1000000000.0,452056.0,10,4092,,,,30.157,28.554,27.202,26.571,26.555,47.486,26.465,,,,,,,29.229,29.233,28.795,28.392,28.304,28.371,28.384,28.418,28.44,28.483,29.252,29.615,30.134,30.654,32.872,8.81659,5.11629,-4.18213,,,,M1149clu,177.4108308,22.3748518,,,,,,,,,,False
3103,5.0461,4.0548,5.2599,4.7071,4.1204,5.2194,17.0242,26.0,0,0.0,,99.0,4.25,16.7798,33.0,0.2,0.000227146,,1000000000.0,414.768,10,4092,,,,28.701,26.856,25.847,25.572,25.245,43.687,25.327,26.336,24.479,23.99,,,,,,,27.454,25.807,25.838,25.868,25.897,25.903,25.366,24.612,24.532,24.422,24.397,25.648,8.78181,9.82258,0.70119,,,,M1149clu,177.3940053,22.374807,[MAT2017] MACS1149CLS 4767,177.394011,22.3748094,G,0.57,D,2017ApJ...835..254M,0.020849575837547624,SIMBAD,False
3104,1.1063,0.8161,1.1374,1.5508,0.7049,2.6605,7.90611,33.0,2,0.15,,99.0,2.55,6.31269,33.0,0.15,0.042581,,1000000000.0,42.9357,10,4092,,,,26.844,26.777,26.373,26.43,26.331,44.86,26.497,26.628,25.361,25.568,,,,27.26,26.797,26.733,26.776,26.761,26.444,26.338,26.337,26.224,26.272,26.185,26.238,26.585,26.764,26.505,8.72543,8.15712,-0.81659,,,,M1149clu,177.3948253,22.3748314,,,,,,,,,,False
3105,0.0,0.0,0.6629,0.8116,0.2089,2.9138,16.5226,27.0,0,0.0,,99.0,1.19,16.2789,33.0,0.1,0.000291804,,1000000000.0,0.589842,10,4083,,28.318,,,,29.396,28.616,28.722,28.559,28.297,26.398,,,,,,29.413,29.455,29.541,29.364,28.6,28.457,28.404,28.401,28.371,28.399,28.542,28.959,29.174,29.74,28.516,9.05473,7.04927,-3.29095,,,,M1149clu,177.4178816,22.3980374,CLASHVLT J114940.32+222353.6,177.418018,22.398235,G,1.2632,E,2016ApJ...817...60T,0.8438866422184248,SIMBAD,False
3106,0.88992,0.8011,1.0554,0.9515,0.8504,1.0292,2.00388,32.0,2,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,168.841,10,4092,,,,25.292,25.086,24.327,24.02,23.871,41.798,23.865,23.714,23.417,23.586,,,,25.54,25.348,25.321,25.049,24.362,24.103,23.831,23.796,23.887,23.67,23.617,23.933,24.103,24.42,23.099,8.88746,9.02712,-0.34704,,,,M1149clu,177.3950952,22.3747257,,,,,,,,,,False
3107,0.0,0.0,0.0329,0.0522,0.0119,0.2179,434.516,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0190762,12,4095,,27.543,26.955,26.165,26.25,26.369,35.172,26.019,35.05,25.689,26.957,,,,,,26.39,26.587,26.389,26.318,26.689,26.724,26.781,26.809,26.827,27.153,27.524,28.181,28.07,26.809,29.538,8.7058,3.80202,-5.11904,,,,M1149clu,177.4237683,22.3980296,,,,,,,,,,False
3108,0.22184,0.1713,0.6075,0.398,0.1819,0.8492,101.731,33.0,0,0.0,,99.0,0.52,101.924,33.0,0.0,7.36912e-23,,1000000000.0,0.377975,11,3967,,29.91,26.994,39.1,39.283,40.249,25.601,25.207,,24.776,25.068,,,,,,27.558,27.719,27.946,27.753,27.831,27.838,28.103,28.117,28.15,28.227,28.98,28.882,29.52,29.175,27.899,8.7085,4.79769,-4.13781,,,,M1149clu,177.3828487,22.3746837,,,,,,,,,,False
3109,0.0,0.0,0.0175,0.1332,0.0142,0.6578,16.884,33.0,1,0.05,,99.0,0.69,14.0054,33.0,0.0,0.000909444,,1000000000.0,0.688858,9,3964,,,,24.936,25.004,24.9,24.642,24.303,,24.355,25.048,25.99,25.526,,,,24.942,25.082,24.984,24.939,24.915,25.037,25.056,25.079,25.095,25.291,25.676,26.302,26.412,25.171,25.582,8.74571,4.90794,-4.31291,,,,M1149clu,177.4023729,22.3745526,,,,,,,,,,False
3111,2.9152,2.8736,2.9921,0.5803,0.1258,4.3538,3.72821,1.0,0,0.0,1800000000.0,99.0,0.0,2.89493,21.0,0.3,0.235165,,1000000000.0,1075320000.0,9,3955,,29.485,27.127,,,36.716,23.462,23.275,,23.155,23.556,23.649,24.107,,,,28.018,27.531,26.921,25.343,24.281,23.914,23.758,23.666,23.593,23.486,23.689,24.036,24.402,24.953,26.933,9.35037,8.83406,-2.70561,,,,M1149clu,177.3839296,22.3745196,,,,,,,,,,False
3112,2.7421,2.6032,2.957,2.8371,2.6594,3.0296,3.40567,32.0,1,0.15,,99.0,0.05,8.45344,32.0,0.4,0.0146002,,1000000000.0,941.741,10,4092,,,,25.306,24.771,24.684,24.564,24.312,47.291,23.879,23.992,23.984,23.962,,,,,28.537,25.341,24.747,24.682,24.672,24.666,24.395,24.136,24.07,23.854,23.822,23.787,24.015,24.297,8.71709,9.69077,0.71732,,,,M1149clu,177.410072,22.3743642,,,,,,,,,,False
